return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,Thrust,alp-ssd_hdd_benchmarks_f,209715200,6.310656,1.000000,f64,25600,4
0,"","",decompression,BitcompSparse,alp-gov10,209715200,0.875328,1.105199,f64,25600,5
0,"","",decompression_query,Snappy,publicbi-Telco-ONNET_MINS_P4,104857600,5.519776,1.483406,f32,25600,3
0,"","",decompression,zstd,publicbi-CommonGovernment-baseandalloptionsvalue,104857600,10.967264,1.412580,f32,25600,5
0,"","",decompression_query,Deflate,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,104857600,19.392609,1.291415,f32,25600,1
0,"","",decompression,zstd,alp-medicare9,209715200,14.203328,4.164827,f64,25600,3
0,"","",decompression_query,Snappy,alp-neon_dew_point_temp,209715200,10.529920,1.727223,f64,25600,3
0,10.637852,0.109961,decompression,GALP,alp-city_temperature_f,209715200,0.419680,5.827517,f64,25600,3
0,"","",decompression_query,Snappy,alp-food_prices,209715200,9.091008,2.503586,f64,25600,3
0,"","",decompression_query,zstd,alp-medicare9,209715200,14.536480,4.164827,f64,25600,2
0,"","",decompression_query,BitcompSparse,alp-neon_air_pressure,209715200,1.048256,0.998294,f64,25600,1
0,"","",decompression,Snappy,publicbi-Telco-CHRGD_REV_P1,104857600,4.934464,1.179464,f32,25600,2
0,"","",decompression_query,Bitcomp,alp-cms9,209715200,1.997952,1.169553,f64,25600,4
0,"","",decompression,zstd,publicbi-Telco-TOTAL_OUTGOING_MIN_P1,104857600,10.007648,1.286313,f32,25600,2
0,"","",decompression_query,LZ4,publicbi-CommonGovernment-baseandalloptionsvalue,104857600,4.892544,1.148584,f32,25600,2
0,"","",decompression_query,Deflate,alp-bitcoin_transactions_f,209715200,31.210272,1.064085,f64,25600,4
0,"","",decompression_query,BitcompSparse,publicbi-Telco-ONNET_MINS_P3,104857600,0.628448,1.206902,f32,25600,4
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,104857600,0.644928,1.106588,f32,25600,5
0,"","",decompression_query,GDeflate,alp-city_temperature_f,209715200,7.655648,1.923680,f64,25600,2
0,"","",decompression_query,LZ4,publicbi-Telco-TOTAL_MINS_P3,104857600,4.875648,1.243671,f32,25600,1
0,15.220820,109.786602,decompression,GALP,publicbi-Telco-TOTAL_OUTGOING_MIN_P3,104857600,0.289888,1.529508,f32,25600,3
0,20.086992,220.135234,decompression,ALP,publicbi-CMSprovider-AVERAGE_MEDICARE_ALLOWED_AMT,104857600,0.574464,1.050540,f32,25600,5
0,1.164219,331.539570,decompression,ALP,publicbi-CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,104857600,0.696320,1.909328,f32,25600,5
0,"","",decompression_query,zstd,publicbi-CommonGovernment-baseandalloptionsvalue,104857600,10.791584,1.412580,f32,25600,2
0,"","",decompression,Snappy,alp-nyc29,209715200,8.855360,1.895520,f64,25600,4
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_REV_P1,104857600,0.693216,1.008608,f32,25600,1
0,"","",decompression,LZ4,publicbi-CommonGovernment-nongsadollar,104857600,4.712736,1.293925,f32,25600,2
0,16.470664,155.314180,decompression_query,GALP,publicbi-Telco-ONNET_MINS_P1,104857600,0.166432,1.316563,f32,25600,5
0,"","",decompression_query,zstd,alp-bitcoin_transactions_f,209715200,13.793568,1.606041,f64,25600,5
0,"","",decompression,LZ4,alp-gov40,209715200,5.570624,55.307398,f64,25600,1
0,16.470664,155.314180,decompression,GALP,publicbi-Telco-ONNET_MINS_P1,104857600,0.327424,1.316563,f32,25600,1
0,2.795703,52.926055,decompression,ALP,alp-gov30,209715200,0.533504,9.121372,f64,25600,3
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_MINS_P2,104857600,0.648416,1.036173,f32,25600,5
0,"","",decompression,GDeflate,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,104857600,3.528672,1.487162,f32,25600,2
0,"","",decompression_query,GDeflate,publicbi-Telco-ONNET_MINS_P3,104857600,3.660288,1.558195,f32,25600,2
