return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression,Snappy,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,11649024,2.070848,1.160092,f32,0,1
0,"","",decompression_query,Bitcomp,alp-gov30,1128988672,4.400000,6.920143,f64,0,1
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_MINS_P6,11649024,0.328512,1.010326,f32,0,4
0,"","",decompression,BitcompSparse,publicbi-Telco-TOTAL_OUTGOING_MIN_P1,11649024,0.244288,1.018259,f32,0,2
0,"","",decompression,Deflate,publicbi-CommonGovernment-baseandalloptionsvalue,45547520,9.709824,1.302132,f32,0,4
0,"","",decompression_query,GDeflate,publicbi-Telco-RECHRG_INC_MIN_USED_P2,11649024,2.688640,1.203521,f32,0,3
0,"","",decompression_query,BitcompSparse,alp-gov40,1128988672,3.090272,63.158622,f64,0,5
0,"","",decompression,GDeflate,publicbi-Telco-OFFNET_REV_P1,11649024,2.604640,1.661207,f32,0,2
0,"","",decompression,LZ4,alp-medicare1,74301440,3.542304,1.645836,f64,0,1
0,"","",decompression,Bitcomp,publicbi-Telco-ONNET_MINS_P3,11649024,0.331456,1.191536,f32,0,1
0,16.645953,263.481205,decompression_query,GALP,publicbi-CommonGovernment-nongsadollar,45547520,0.128256,1.082862,f32,0,5
0,"","",decompression_query,LZ4,alp-stocks_uk,474439680,14.327840,2.814187,f64,0,5
0,"","",decompression,zstd,alp-gov30,1128988672,24.595232,15.004733,f64,0,1
0,"","",decompression_query,zstd,alp-basel_temp_f,983040,4.288384,2.611183,f64,0,3
0,"","",decompression_query,Deflate,alp-gov31,1128988672,126.408577,6.074746,f64,0,3
0,"","",decompression,BitcompSparse,alp-neon_wind_dir,1591189504,4.725376,0.998295,f64,0,2
0,"","",decompression_query,Bitcomp,alp-stocks_de,348520448,2.148704,1.032931,f64,0,4
0,"","",decompression,BitcompSparse,publicbi-CommonGovernment-baseandexercisedoptionsvalue,45547520,0.353696,1.017283,f32,0,5
0,"","",decompression,LZ4,alp-basel_temp_f,983040,2.853152,2.029242,f64,0,3
0,7.808934,0.000000,decompression_query,ALP,alp-stocks_usa_c,2256609280,1.137312,8.106528,f64,0,2
0,"","",decompression_query,zstd,alp-gov31,1128988672,19.007200,38.669669,f64,0,3
0,"","",decompression_query,LZ4,publicbi-Telco-ONNET_MINS_P1,11649024,3.673536,1.150365,f32,0,3
0,"","",decompression_query,zstd,publicbi-Telco-FREE_MINS_P1,11649024,7.765504,1.928384,f32,0,2
0,"","",decompression_query,Thrust,alp-food_prices,16400384,0.639232,1.000000,f64,0,5
0,"","",decompression,LZ4,publicbi-Telco-OFFNET_REV_P1,11649024,4.372288,1.317541,f32,0,1
0,"","",decompression,zstd,alp-stocks_de,348520448,21.794945,5.499875,f64,0,1
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_MINS_P3,11649024,0.332672,1.178683,f32,0,2
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_OUTGOING_MIN_P3,11649024,0.262592,1.184413,f32,0,2
0,"","",decompression,Snappy,alp-ssd_hdd_benchmarks_f,65536,1.946368,2.918418,f64,0,1
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,11649024,0.272224,1.107035,f32,0,5
